,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1115,prerank,cellular response to amino acid starvation (GO:0034198),-0.577645904734815,-1.116065227605849,0.2608695652173913,0.5805816593874548,1.0,4/66,7.07%,TCIRG1;DAP;ATP6V0D2;CASTOR1
1116,prerank,ceramide metabolic process (GO:0006672),-0.6425719395940876,-1.1160611312875641,0.3387096774193548,0.5798880134383659,1.0,7/37,7.99%,PLA2G15;PLPP2;GBA;CERS6;ASAH1;SPTLC2;SGPL1
1117,prerank,microtubule cytoskeleton organization involved in mitosis (GO:1902850),-0.5404853005505547,-1.1145284947395406,0.3333333333333333,0.5830747500365444,1.0,33/99,19.49%,NEK6;CDCA8;DYNLL1;NUF2;BUB1B;CENPT;SPC25;DLGAP5;TACC3;BIRC5;KIF11;CENPE;EML4;CCNB1;STMN1;RCC2;NDC80;AURKB;CDC20;ZWILCH;WDR62;NUSAP1;AURKA;PLK2;CENPO;BUB1;KIF3B;DSN1;KIF2C;INCENP;KNTC1;PLK1;MAD2L1
1118,prerank,tRNA methylation (GO:0030488),0.6421925717258683,1.1135664028643768,0.32,0.8321741620376909,1.0,6/26,18.65%,HSD17B10;MTO1;TRMT10C;TRMT5;TRMT1L;LCMT2
1119,prerank,inositol lipid-mediated signaling (GO:0048017),-0.6633841733393055,-1.1133986225900172,0.3114754098360656,0.5853703225369572,1.0,7/40,10.97%,CSF1R;PIK3CG;IGF1;PTAFR;PIK3CD;FGFR1;PDGFRB
1120,prerank,artery development (GO:0060840),-0.6551950341880965,-1.1132615150464877,0.3728813559322034,0.5849449964038377,1.0,5/17,7.66%,GJA5;EFEMP2;TGFBR1;SLC2A10;ROBO1
1121,prerank,positive regulation of viral life cycle (GO:1903902),-0.717362737936051,-1.1127400006927253,0.3333333333333333,0.5855784413742392,1.0,5/18,12.05%,CD74;P4HB;TYRO3;LGALS1;AXL
1122,prerank,glycolytic process (GO:0006096),0.6833371668048251,1.1121625468494047,0.33962264150943394,0.8335602201550735,1.0,8/20,9.87%,ENO3;PFKM;HK2;GCK;PGAM2;PFKFB2;GAPDH;PGM1
1123,prerank,replication fork processing (GO:0031297),-0.6408028833386976,-1.1120868218908,0.35384615384615387,0.5863729207062668,1.0,5/26,15.57%,FAM111A;CDK9;MMS22L;DNA2;SAMHD1
1124,prerank,response to amino acid (GO:0043200),0.6524154474239717,1.1114573109174697,0.32608695652173914,0.8330722178516812,1.0,2/22,7.51%,CPEB3;RRAGD
1125,prerank,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),-0.5644539329773651,-1.1105601126849833,0.26153846153846155,0.5893166019226753,1.0,5/95,6.62%,NKD2;RNF180;CLU;MAP1A;CEBPA
1126,prerank,ERBB2 signaling pathway (GO:0038128),-0.6185051122864516,-1.1095593853806434,0.3275862068965517,0.5910236411376698,1.0,3/26,5.62%,EREG;SRC;PTPN18
1127,prerank,positive regulation of production of molecular mediator of immune response (GO:0002702),-0.7216498499992723,-1.1092274451465578,0.41818181818181815,0.591268982742842,1.0,8/19,11.55%,PTPRC;LAPTM5;TLR9;SASH3;LACC1;EPHB2;PTPN22;CD86
1128,prerank,positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261),0.6581595262798112,1.1090732021114573,0.3333333333333333,0.8384422239102026,1.0,9/20,24.96%,NKX2-5;PSMC3;SRF;MED24;MED16;MED1;MED4;PSMC6;PSMC2
1129,prerank,response to hydrogen peroxide (GO:0042542),-0.6145515859382957,-1.1090530134195953,0.3064516129032258,0.5909610285522938,1.0,8/42,8.70%,CYP1B1;ANXA1;HMOX1;SIRPA;PRKCD;MAPK7;ADAM9;GPX1
1130,prerank,negative regulation of NIK/NF-kappaB signaling (GO:1901223),-0.6807890396107165,-1.108877189859193,0.3275862068965517,0.590559546827661,1.0,6/20,10.55%,CCN3;C1QTNF3;TMSB4X;SPI1;NLRC3;TSPAN6
1131,prerank,cell surface receptor signaling pathway involved in heart development (GO:0061311),-0.7402468780132295,-1.1087589505725504,0.3442622950819672,0.5901724610723503,1.0,7/16,15.98%,SNAI1;TGFB1;NOTCH2;BMP2;SNAI2;JAG1;ACVR1
1132,prerank,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),-0.5651809513555262,-1.1082707796553177,0.3076923076923077,0.5907803467459701,1.0,4/76,6.62%,NKD2;RNF180;CLU;CEBPA
1133,prerank,artery morphogenesis (GO:0048844),-0.6446207015923304,-1.1076798712396483,0.38333333333333336,0.5915880636039315,1.0,5/22,10.97%,LRP1;TGFB2;GJA5;TGFBR1;PDGFRB
1134,prerank,DNA geometric change (GO:0032392),-0.686498950949348,-1.1075324679137795,0.3611111111111111,0.5911743304965854,1.0,1/21,1.65%,ANXA1
1135,prerank,protein K63-linked deubiquitination (GO:0070536),0.6059407982180731,1.1072811737916621,0.3333333333333333,0.8423440865915418,1.0,6/28,23.18%,USP13;ABRAXAS1;OTUD4;BRCC3;USP25;USP20
1136,prerank,amyloid fibril formation (GO:1990000),-0.6072818780479586,-1.106174678633224,0.39344262295081966,0.5936930888511665,1.0,10/39,14.26%,CALCA;NPPA;TGFBI;CST3;APP;MFGE8;B2M;HSPG2;RIPK1;TSPAN14
1137,prerank,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),-0.6894822228432991,-1.105594724042263,0.3333333333333333,0.5944678097774151,1.0,4/21,6.24%,MARCO;ADCY7;FLNA;ADCY3
1138,prerank,gene expression (GO:0010467),0.44299426401702385,1.1044961135145468,0.2777777777777778,0.8486503263460713,1.0,35/322,14.15%,RPL3L;MLF1;MRPL42;HSPD1;EIF4G1;MRPL55;EIF4E;MRPS36;EEF1A2;MRPL18;MRPL51;MRPL28;RBPMS;MRPL3;MRPL9;WDR33;MRPL41;TESC;MRPL44;MRPL37;PABPC4;MRRF;MRPS33;YARS2;MRPS15;MRPS7;MRPL34;MRPS21;FASTKD2;MRPS17;MRPS18A;MRPS14;MRPS5;FARSB;POLR2C
1139,prerank,multivesicular body organization (GO:0036257),0.6423558557746056,1.1044789335377119,0.39473684210526316,0.8457212093280164,1.0,1/29,4.44%,CHMP4C
1140,prerank,barbed-end actin filament capping (GO:0051016),-0.6845749297048673,-1.10443648303179,0.3076923076923077,0.595905103239452,1.0,2/15,5.55%,CAPG;CAPZA1
1141,prerank,actin filament capping (GO:0051693),-0.6845749297048673,-1.10443648303179,0.3076923076923077,0.595905103239452,1.0,2/15,5.55%,CAPG;CAPZA1
1142,prerank,regulation of interferon-alpha production (GO:0032647),-0.6647983283875828,-1.1023350627319304,0.36363636363636365,0.6005782770323266,1.0,6/23,8.72%,HAVCR2;IRF5;TLR9;TLR8;TLR7;NLRC3
1143,prerank,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),-0.48854634288334614,-1.1022118559335963,0.24358974358974358,0.6001569502087796,1.0,68/313,12.64%,COL1A1;VAV1;HCK;MMP2;PAK1;NCKAP1L;TCIRG1;ARPC1B;PTK2B;GDF15;LCP2;SH2B2;FGR;SULF1;VEGFD;BLNK;NCF1;CSF1R;CYBB;CYBA;SRC;IGF1;ATP6V0D2;ARPC5;NCF4;SHC2;SLA;ROR2;SULF2;ITGB3;FES;NCF2;ACTG1;AP3S1;COL4A6;PDGFC;BDKRB2;FGFRL1;FGFR1;PTPRJ;ATP6V0A4;RGS14;ARPC4;TYRO3;HGF;ARPC2;DNM1;MST1R;EPHB2;FOXC2;MET;MERTK;PDGFRB;FOXC1;SDC2;ACTB;STAP1;ANGPT2;FGFR2;STMN1;ATP6V1A;AXL;CASP3;FLRT2;TIAM1;PGF;EPHB6;EIF2AK3
1144,prerank,regulation of microtubule polymerization or depolymerization (GO:0031110),0.6287605719024518,1.1014398433019819,0.35135135135135137,0.8520829538270309,1.0,3/21,4.92%,FKBP4;MAPT;CLASP1
1145,prerank,glycolytic process through glucose-6-phosphate (GO:0061620),0.6733275053038092,1.1010520206597714,0.40384615384615385,0.8503516102332684,1.0,5/20,4.10%,ENO3;PFKM;HK2;GCK;PGAM2
1146,prerank,regulation of cell development (GO:0060284),-0.662336934681358,-1.1009454362240751,0.3392857142857143,0.6021956864187706,1.0,7/30,11.41%,CX3CR1;ADGRA2;GRN;CX3CL1;SLAMF8;DOCK7;NOTCH2
1147,prerank,connective tissue development (GO:0061448),-0.6493367697868073,-1.1009125612816884,0.3442622950819672,0.6015079205655891,1.0,7/28,7.75%,SULF1;SH3PXD2B;SOX9;CD44;COL2A1;SULF2;SPTLC2
1148,prerank,calcium ion transmembrane import into cytosol (GO:0097553),-0.6600525216347946,-1.1007274265480986,0.390625,0.6012991651763568,1.0,4/23,6.02%,PTPRC;HTR2B;F2R;TRPV2
1149,prerank,mRNA splice site selection (GO:0006376),-0.6695279586273251,-1.1004544860690413,0.3898305084745763,0.6013160769484341,1.0,2/26,13.87%,CELF4;SRSF9
1150,prerank,regulation of tissue remodeling (GO:0034103),-0.7200818261371186,-1.0999400582831447,0.44642857142857145,0.6019547899358708,1.0,5/15,5.31%,GPNMB;MDK;THBS4;IL18;RUNX1
1151,prerank,rRNA transcription (GO:0009303),-0.6313607308758978,-1.099864497569621,0.39655172413793105,0.6014026441814772,1.0,2/17,13.55%,ANG;SIRT7
1152,prerank,cellular protein metabolic process (GO:0044267),-0.4814802898454823,-1.0997909020312382,0.2,0.6008517765422557,1.0,23/329,5.17%,LOX;FSTL1;SPP1;FN1;APOE;MMP2;FBN1;CSF2RB;LOXL2;TNC;CTSH;TIMP1;FSTL3;IGFBP4;IGFBP7;IGFBP3;MXRA8;EEF1A1;MAN2B1;IGF1;SERP1;LGMN;PLOD2
1153,prerank,phosphatidic acid biosynthetic process (GO:0006654),0.598831532110607,1.0997502916379027,0.34146341463414637,0.8519675269466411,1.0,8/32,12.91%,PLA2G5;GNPAT;DGKE;PLA2G12A;AGPAT3;GPD1L;GPAM;ACP6
1154,prerank,cellular response to growth factor stimulus (GO:0071363),-0.5247726380595404,-1.0996418668724526,0.30985915492957744,0.6005131387664467,1.0,23/129,12.28%,SFRP1;CILP;ANXA1;ADAMTS12;SOX9;CD44;EEF1A1;CCL5;LGMN;SPHK1;TGFBR1;KNSTRN;MAPK7;HGF;GAS1;WNT4;RUNX2;TGFB1;FOXC1;ZFP36L2;BMP2;SNAI2;CORO1B
1155,prerank,monocarboxylic acid biosynthetic process (GO:0072330),0.5453617140713188,1.0992330303986204,0.2777777777777778,0.8506330579383365,1.0,12/36,11.34%,LPL;MLYCD;NDUFAB1;CBR4;ABCD3;OSBPL1A;OSBPL6;AMACR;HSD17B10;ALOX5;OXSM;ACSF3
1156,prerank,branching morphogenesis of an epithelial tube (GO:0048754),-0.6637038585383737,-1.098745444301101,0.3770491803278688,0.6019136618708701,1.0,3/29,2.61%,SFRP2;PAK1;TCF21
1157,prerank,positive regulation of protein metabolic process (GO:0051247),-0.5580216997764855,-1.098700186547653,0.3392857142857143,0.601350956592309,1.0,15/88,11.55%,APOE;CLU;TLR9;GBA;DACT1;IL18;NKD1;GPC3;MAPK7;CD80;UHRF1;APP;INHBA;TGFB1;CD86
1158,prerank,DNA biosynthetic process (GO:0071897),-0.7154439151865154,-1.0982812501239827,0.3508771929824561,0.6016173169569673,1.0,4/15,19.65%,TYMS;POLD4;PPIA;POLD3
1159,prerank,chromatin assembly (GO:0031497),-0.6294033048708114,-1.0982624245489465,0.34,0.6009906274008364,1.0,8/33,21.05%,SOX9;NAP1L1;CHAF1B;PADI4;BRD2;NPM1;CHAF1A;HMGB2
1160,prerank,regulation of cAMP-mediated signaling (GO:0043949),0.6707689162604838,1.0981209166729746,0.425531914893617,0.8516620504510847,1.0,8/16,17.94%,MGRN1;CDC34;UBE2B;PDE4D;PRKAR2A;PDE2A;PDE3A;RAPGEF2
1161,prerank,zymogen activation (GO:0031638),-0.6917911726453647,-1.0978266058244628,0.375,0.6011519177197193,1.0,6/22,7.44%,MMP14;CTSH;PLAU;LGMN;VSIR;C1RL
1162,prerank,cellular glucose homeostasis (GO:0001678),0.6125697922124361,1.0973038403457251,0.36585365853658536,0.8513471816973593,1.0,6/33,7.22%,PPARGC1A;HK2;GCK;KCNB1;PRKACA;PRKAA2
1163,prerank,generation of neurons (GO:0048699),-0.542023841199766,-1.097067142125069,0.25396825396825395,0.6022032253518042,1.0,31/106,17.79%,FZD2;ITM2C;CX3CR1;TGFB2;RUNX1;TUBB2B;FZD1;CX3CL1;RACGAP1;FGFR1;ATOH8;SMARCA1;DOCK7;WNT4;MAP1B;RUNX2;MET;LRP12;WNT11;RUNX3;CASP3;FZD7;LDB1;FZD8;BHLHE40;MTPN;CDK6;GPM6A;PER2;BRSK1;SDCCAG8
1164,prerank,positive regulation of mitotic cell cycle phase transition (GO:1901992),-0.6116233460825675,-1.0969432311699374,0.3283582089552239,0.6019834664549442,1.0,9/48,12.35%,ANXA1;AIF1;UBE2C;CDK1;DLGAP5;CCNB1;RCC2;CDCA5;CDC25B
1165,prerank,Rac protein signal transduction (GO:0016601),-0.6468656395783804,-1.0964555641633231,0.3442622950819672,0.6025349834016213,1.0,4/18,12.24%,AIF1;RAC2;RHOG;TIAM1
1166,prerank,peptidyl-lysine methylation (GO:0018022),0.6270716917469386,1.0961451562008717,0.39473684210526316,0.8522579868718703,1.0,6/21,16.71%,SMYD1;KMT5A;EEF1AKMT1;ETFBKMT;SMYD2;ATPSCKMT
1167,prerank,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),-0.6947158364339296,-1.0956732297743343,0.38,0.603398414090823,1.0,5/24,9.03%,EREG;NCF1;DOK1;ARAP1;PLAUR
1168,prerank,glucose catabolic process to pyruvate (GO:0061718),0.6832960402981152,1.095454401595525,0.42,0.8486869637014832,1.0,5/19,4.10%,ENO3;PFKM;HK2;GCK;PGAM2
1169,prerank,canonical glycolysis (GO:0061621),0.6832960402981152,1.095454401595525,0.42,0.8486869637014832,1.0,5/19,4.10%,ENO3;PFKM;HK2;GCK;PGAM2
1170,prerank,peptidyl-tyrosine phosphorylation (GO:0018108),-0.5988916731419146,-1.0948720224526225,0.31746031746031744,0.6042989734591436,1.0,9/53,8.01%,HCK;PTK2B;PTPN6;FGR;CSF1R;BTK;SRC;FES;FGFR1
1171,prerank,regulation of release of sequestered calcium ion into cytosol (GO:0051279),0.5669364934242751,1.0945902494626818,0.3181818181818182,0.8491938014349424,1.0,8/37,6.57%,HRC;DHRS7C;ANK2;CASQ2;JPH1;JPH2;PRKACA;TRDN
1172,prerank,visual perception (GO:0007601),-0.6211931576861721,-1.0936868617503719,0.38596491228070173,0.6064603390823033,1.0,6/35,6.08%,COL1A1;COL11A1;COL18A1;COL2A1;RGS16;EYA4
1173,prerank,epithelium development (GO:0060429),-0.5657820154831852,-1.093521546443155,0.2923076923076923,0.6061589527846896,1.0,21/71,12.13%,LOXL3;LGALS3;TAGLN;TCF21;RCN3;SOX9;DACT1;CTSB;OSR1;MEOX1;SLC9A3R1;ANXA4;CDK1;TAGLN2;WNT4;SMO;TGFB1;CNN3;FGFR2;BMP2;SNAI2
1174,prerank,cellular response to gamma radiation (GO:0071480),0.7000585955393145,1.0931985793790413,0.3488372093023256,0.8506897491838802,1.0,7/16,22.47%,CRYAB;MAP3K20;TMEM109;YAP1;XRCC5;HSF1;TSPYL5
1175,prerank,regulation of establishment of cell polarity (GO:2000114),-0.734779493992209,-1.0925670032261465,0.3387096774193548,0.607884621685464,1.0,6/16,15.76%,PTK2B;SHTN1;CYRIB;KIF20B;RAP1B;RACK1
1176,prerank,positive regulation of protein-containing complex assembly (GO:0031334),-0.5385620059980445,-1.092418318198124,0.2948717948717949,0.6075174269661354,1.0,7/99,4.29%,LGALS3;PLEK;LCP1;CAPG;CLEC7A;CLU;SRC
1177,prerank,cellular response to osmotic stress (GO:0071470),0.6564658249984122,1.091764603027757,0.4186046511627907,0.8524430398296248,1.0,6/15,14.79%,RCSD1;OXSR1;CAB39;AQP1;ZFAND1;STK39
1178,prerank,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",-0.6051920133041031,-1.0917506357665858,0.3384615384615385,0.6085637090761755,1.0,13/47,22.01%,GTSE1;E2F1;CDK1;CCNB1;SFN;BAX;AURKA;PLK2;PLK3;PML;CDKN1A;PLAGL1;ARID3A
1179,prerank,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),-0.6822892095882347,-1.0913878057256194,0.36619718309859156,0.6086367176851857,1.0,2/21,2.06%,PTK2B;FGR
1180,prerank,positive regulation of B cell proliferation (GO:0030890),-0.6826821097521228,-1.091358667421133,0.34782608695652173,0.6080113065457231,1.0,5/22,5.36%,NCKAP1L;PTPRC;TLR9;SASH3;CD74
1181,prerank,positive regulation of intracellular protein transport (GO:0090316),-0.5345599714388637,-1.0913005571959105,0.2463768115942029,0.6075164718588507,1.0,19/133,11.82%,ITGB2;CEMIP;ITGAM;SEC16B;PRKCD;FLNA;RAC2;HCLS1;GTSE1;E2F1;GAS6;MYO1C;BID;RHOU;RAB29;LEPROT;TGFB1;ZDHHC2;SFN
1182,prerank,regulation of establishment or maintenance of cell polarity (GO:0032878),-0.6948387048512197,-1.0902441289118603,0.4032258064516129,0.6091127800138092,1.0,6/18,15.76%,PTK2B;SHTN1;CYRIB;KIF20B;RAP1B;RACK1
1183,prerank,regulation of bicellular tight junction assembly (GO:2000810),-0.6650403826982748,-1.0902350224360515,0.40384615384615385,0.6084502905867559,1.0,4/15,12.13%,SNAI1;RUNX1;MYO1C;SNAI2
1184,prerank,protein ubiquitination (GO:0016567),0.42628119832408345,1.088037847142624,0.1282051282051282,0.8608194478674425,1.0,58/419,14.94%,PINK1;KLHL41;ASB12;FBXO31;PEX10;LMO7;TRIM63;NHLRC1;ASB2;ASB11;TRIM72;FBXW7;UBE2QL1;SH3RF2;MGRN1;TRIM54;PRPF19;CAND2;EPAS1;KLHL21;TRIM55;TRIM7;ANKRD9;PSME4;CDC34;UBE2B;MARCHF6;ASB5;FBXL22;FBXO40;UBE3B;KLHL24;UBR3;KLHL8;DET1;KLHL3;FBXO21;UBR2;FBXO32;KLHL12;AKTIP;LEO1;MKRN2;PRKN;KLHL7;PJA2;FBXO44;MUL1;PSMC3;PSME3;UBC;CUL4A;CUL5;UBE2G1;PSMD12;RNF10;UBE2D1;HUWE1
1185,prerank,development of primary male sexual characteristics (GO:0046546),-0.6985958339749506,-1.0879481147637982,0.43636363636363634,0.6130540491958304,1.0,5/21,10.49%,SOX9;TGFB2;LHFPL2;WNT4;INHBA
1186,prerank,DNA replication-independent nucleosome assembly (GO:0006336),-0.6270053436059589,-1.0878209684081903,0.34,0.6127100537632167,1.0,7/25,21.60%,CENPT;MIS18A;CENPO;NPM1;CENPL;ASF1B;HJURP
1187,prerank,histone methylation (GO:0016571),0.5962661357557858,1.0870992040574847,0.35714285714285715,0.8614917012228774,1.0,1/22,1.62%,SMYD1
1188,prerank,regulation of phosphatidylinositol 3-kinase activity (GO:0043551),-0.6526646204838946,-1.085992662152758,0.3230769230769231,0.6158858874631289,1.0,2/29,2.06%,PTK2B;FGR
1189,prerank,protein insertion into membrane (GO:0051205),-0.6255200028885048,-1.0850370423102567,0.35294117647058826,0.6175536048119813,1.0,6/26,11.16%,HMOX1;SERP1;TRAM2;SEC61B;APP;TRAM1
1190,prerank,positive regulation of lipid catabolic process (GO:0050996),0.6993723775503033,1.0849038354085512,0.40540540540540543,0.8658387415125123,1.0,2/15,4.91%,PLIN5;PPARA
1191,prerank,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231),-0.7538548599377625,-1.0844959189084378,0.41379310344827586,0.6177290039721918,1.0,6/17,17.40%,ZDHHC24;ZDHHC2;GOLGA7;ZDHHC15;ZDHHC12;ZDHHC20
1192,prerank,peptidyl-L-cysteine S-palmitoylation (GO:0018230),-0.7538548599377625,-1.0844959189084378,0.41379310344827586,0.6177290039721918,1.0,6/17,17.40%,ZDHHC24;ZDHHC2;GOLGA7;ZDHHC15;ZDHHC12;ZDHHC20
1193,prerank,activation of protein kinase activity (GO:0032147),-0.5222843724022644,-1.083978059245248,0.28,0.6180593363476337,1.0,13/90,8.20%,PAK1;CALCA;PTK2B;SLC11A1;ADCY7;TGFB2;PRKCD;IGF1;IL18;ITGB3;ADCY3;GAS6;TPX2
1194,prerank,long-chain fatty acid biosynthetic process (GO:0042759),0.7124493836827712,1.0835907692509454,0.38461538461538464,0.8665163742138495,1.0,6/16,17.20%,EPHX2;ALOX12;ALOX5;GSTM1;GPX4;GSTP1
1195,prerank,regulation of exit from mitosis (GO:0007096),-0.5991229166117167,-1.0834062874588983,0.3684210526315789,0.6189125543840145,1.0,9/36,19.49%,ANLN;BUB1B;UBE2C;CDCA5;CDC20;PPP1R9B;KNTC1;RPS27A;MAD2L1
1196,prerank,synapse organization (GO:0050808),-0.5812052920698977,-1.0827243099896589,0.31666666666666665,0.6196618071135055,1.0,11/71,6.50%,C1QB;C1QC;C1QA;CX3CR1;PPFIA4;PTPRF;C5AR1;CACNB3;F2R;CX3CL1;FARP1
1197,prerank,glycerophospholipid metabolic process (GO:0006650),-0.567563473511633,-1.0821086938172473,0.36065573770491804,0.6205240708612797,1.0,4/55,3.64%,PLEK;PLA2G7;CSF1R;PLA2G15
1198,prerank,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),0.6825088354459673,1.0819734563561971,0.4,0.8688198514835571,1.0,3/16,8.58%,PINK1;SOD2;TRAP1
1199,prerank,cellular response to hydrogen peroxide (GO:0070301),-0.6500321042469666,-1.0814031026974948,0.3620689655172414,0.6218171820451284,1.0,5/29,7.41%,CYP1B1;ANXA1;SIRPA;PRKCD;MAPK7
1200,prerank,nuclear transport (GO:0051169),-0.6660552270492226,-1.080755214909031,0.3269230769230769,0.6226624059702013,1.0,2/15,18.64%,RGS14;NPM1
1201,prerank,blood vessel morphogenesis (GO:0048514),-0.6116574161290035,-1.0804966881135225,0.3870967741935484,0.6227056321050655,1.0,2/44,0.36%,LOX;CYP1B1
1202,prerank,long-chain fatty acid transport (GO:0015909),0.6081878914305752,1.0804965768779782,0.38,0.8705316261888245,1.0,9/25,7.22%,ACACB;CPT1B;FABP3;CPT2;SLC25A20;CD36;ABCD3;ACSL1;PRKAA2
1203,prerank,necroptotic process (GO:0070266),-0.7008039239767693,-1.0798727596775797,0.38333333333333336,0.6236367902146109,1.0,6/15,18.47%,CD14;TICAM2;RIPK1;MLKL;RIPK3;LY96
1204,prerank,negative regulation of cellular component organization (GO:0051129),-0.5849672127896439,-1.0796338542383233,0.3793103448275862,0.6234127252097346,1.0,8/61,10.39%,LGALS3;CLU;SRC;GBA;CARMIL1;FAP;MCTP1;NR1H4
1205,prerank,phosphatidic acid metabolic process (GO:0046473),0.5988205909475254,1.0793082748719267,0.36585365853658536,0.8713178959099043,1.0,8/33,12.91%,PLA2G5;GNPAT;DGKE;PLA2G12A;AGPAT3;GPD1L;GPAM;ACP6
1206,prerank,establishment or maintenance of apical/basal cell polarity (GO:0035088),0.6453571855238742,1.0775121811195425,0.37777777777777777,0.8743122944405094,1.0,2/15,7.18%,CLIC4;PARD3
1207,prerank,regulation of cardiac muscle cell proliferation (GO:0060043),-0.6559355431864715,-1.0771960898665485,0.45098039215686275,0.6287206844336793,1.0,3/16,11.81%,RUNX1;TGFBR1;FGFR2
1208,prerank,protein localization to organelle (GO:0033365),-0.520974079586948,-1.0765911691492807,0.2459016393442623,0.629642076992607,1.0,11/116,11.16%,COL1A1;CD68;HMOX1;SERP1;TRAM2;SEC61B;HHEX;APP;LAMP2;GAK;TRAM1
1209,prerank,positive regulation of DNA-binding transcription factor activity (GO:0051091),-0.49379189715039934,-1.0753834841449355,0.2676056338028169,0.6318244209008871,1.0,35/187,14.37%,TLR2;FZD2;ADAM8;CLEC7A;CX3CR1;CLU;TLR9;BTK;NFAM1;ANXA3;IKBKE;SPHK1;IL18;PRKCB;FZD1;HCLS1;CX3CL1;CARD11;IL18RAP;RAB7B;TRAF1;TNFRSF11A;CAMK1D;SMO;APP;LRP8;PLCG2;TLR6;STING1;TRADD;AIM2;PYCARD;TRIM62;RIPK1;EDN1
1210,prerank,positive regulation of cyclin-dependent protein kinase activity (GO:1904031),0.6385922167688073,1.0746542809452753,0.375,0.8805314623655226,1.0,1/17,1.75%,PROX1
1211,prerank,sterol biosynthetic process (GO:0016126),0.6439056129131335,1.073879795018473,0.4,0.8804757752826101,1.0,1/27,0.31%,ACAA2
1212,prerank,negative regulation of myeloid cell differentiation (GO:0045638),-0.676125049971717,-1.073591426126753,0.4,0.6354275389316588,1.0,2/19,3.00%,PTK2B;MAFB
1213,prerank,nucleosome assembly (GO:0006334),-0.6251717107753783,-1.0735863928866405,0.37254901960784315,0.63475061307325,1.0,9/31,21.28%,SOX9;NAP1L1;CHAF1B;PADI4;BRD2;NPM1;CHAF1A;HMGB2;ASF1B
1214,prerank,positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),0.6576039947225742,1.0729855353542577,0.391304347826087,0.8806525238566159,1.0,1/16,1.75%,PROX1
1215,prerank,regulation of early endosome to late endosome transport (GO:2000641),-0.6650923398797941,-1.0723860198735573,0.41304347826086957,0.636882327816615,1.0,4/18,15.65%,SRC;MSN;DAB2;MAPK3
1216,prerank,regulation of stress-activated MAPK cascade (GO:0032872),-0.6031239030911058,-1.0721810727513592,0.44642857142857145,0.6366579626308874,1.0,13/38,22.28%,TGFB2;MYC;FOXM1;MID1;PPIA;MAPK3;FAS;TAOK3;CARD9;EGFR;MAPK8IP1;F2RL1;RAP2A
1217,prerank,sensory perception (GO:0007600),-0.6458920023764234,-1.0721296311263333,0.3888888888888889,0.6361075219478467,1.0,6/20,8.59%,CCR2;P2RX4;C5AR1;P2RX7;TRPV2;MYO7A
1218,prerank,double-strand break repair (GO:0006302),0.46825798862284385,1.0707227931353256,0.25,0.8854547389657599,1.0,3/132,5.63%,APBB1;PRPF19;POLQ
1219,prerank,post-Golgi vesicle-mediated transport (GO:0006892),-0.5785972653589998,-1.0703301281925457,0.31746031746031744,0.6398115745156454,1.0,7/79,12.26%,STEAP2;TXNDC5;MYO5A;CLTA;APP;GOLGA7;OSBPL5
1220,prerank,MAPK cascade (GO:0000165),-0.48842493683382376,-1.069977484404197,0.2727272727272727,0.6399481803039806,1.0,30/236,11.81%,PAK1;CSF2RB;EREG;CTSH;NCAM1;HTR2B;SOX9;PTPN7;CCR5;IGF1;PLVAP;CCL5;SHC2;IL18;CSF2RA;IL3RA;MYC;RASA4;FGFR1;HGF;CDK1;RASAL3;DLG4;RASA3;TGFB1;MET;PDGFRB;ZFP36L2;GOLGA7;FGFR2
1221,prerank,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),-0.6559163133778199,-1.0698466970958365,0.3870967741935484,0.6395461687392782,1.0,2/24,3.72%,ANXA1;AIF1
1222,prerank,negative regulation of sequestering of calcium ion (GO:0051283),-0.6706685985482149,-1.0694372918701938,0.39344262295081966,0.6400079033391608,1.0,3/18,5.83%,PTPRC;HTR2B;F2R
1223,prerank,cellular polysaccharide biosynthetic process (GO:0033692),-0.6535748425473074,-1.0690214858992175,0.40425531914893614,0.6402312863274547,1.0,8/16,20.31%,B3GNT8;B3GNT9;B3GALNT1;EXT1;B3GALT1;NDST2;HS2ST1;CSGALNACT1
1224,prerank,positive regulation of protein serine/threonine kinase activity (GO:0071902),-0.539164284952607,-1.068974276212862,0.4126984126984127,0.6396181598979397,1.0,14/79,11.51%,CEMIP;CSF1R;HTR2B;ADAM8;PIK3R5;SRC;PIK3CG;PDGFC;ROBO1;FGFR1;MST1R;TGFB1;PDGFRB;CALM2
